Age,Gender,Country,family_history,treatment,work_interfere,self_employed,remote_work,no_employees,tech_company,benefits,care_options,wellness_program,seek_help,anonymity,leave,mental_health_consequence,phys_health_consequence,coworkers,supervisor,mental_health_interview,phys_health_interview,mental_vs_physical,obs_consequence
26,Male,United States,Yes,No,NA,No,No,More than 1000,Yes,Don't know,Not sure,No,No,Don't know,Don't know,No,No,Some of them,Yes,No,No,Yes,No
31,Male,United States,Yes,Yes,Rarely,No,No,More than 1000,Yes,Don't know,Not sure,Don't know,Don't know,Yes,Don't know,No,No,Yes,Yes,Maybe,Maybe,Yes,No
40,Male,United States,Yes,No,Sometimes,No,Yes,More than 1000,No,Yes,Not sure,Yes,Don't know,Don't know,Don't know,Yes,Maybe,Some of them,Some of them,No,Maybe,No,No
31,Female,United States,Yes,Yes,Often,No,No,26-100,Yes,No,No,No,No,No,Very difficult,Yes,No,No,No,No,Yes,No,Yes
36,Male,United States,No,No,Never,No,No,100-500,No,Don't know,No,No,Don't know,Don't know,Don't know,Yes,Maybe,No,No,No,Maybe,Don't know,Yes
35,Male,Canada,Yes,No,Sometimes,No,Yes,More than 1000,Yes,No,Yes,No,No,Don't know,Don't know,Maybe,No,No,Some of them,No,No,Don't know,No
26,Male,Australia,Yes,Yes,Sometimes,No,Yes,26-100,Yes,No,No,No,No,Yes,Don't know,No,No,Yes,Yes,No,Maybe,Yes,No
44,Male,United States,No,No,NA,No,Yes,More than 1000,No,Don't know,No,Don't know,Don't know,Yes,Don't know,Yes,No,Some of them,No,No,No,No,No
34,Female,United States,No,No,Sometimes,No,No,More than 1000,Yes,No,Not sure,No,No,Don't know,Very easy,No,No,Some of them,Yes,No,Maybe,Yes,No
35,Male,United States,No,No,NA,No,Yes,More than 1000,Yes,No,No,No,No,Don't know,Don't know,No,No,No,No,No,No,Don't know,No
28,Female,United States,Yes,Yes,Sometimes,No,Yes,26-100,Yes,Don't know,No,No,No,Don't know,Somewhat easy,Yes,No,Some of them,Some of them,No,Maybe,No,No
33,Male,United States,No,No,NA,No,Yes,More than 1000,Yes,Yes,No,Don't know,Yes,Yes,Don't know,No,No,Some of them,Yes,No,No,Yes,No
40,Male,United States,Yes,Yes,Sometimes,No,Yes,More than 1000,Yes,Yes,Yes,No,Yes,Don't know,Don't know,Yes,No,No,No,No,Maybe,Don't know,No
26,Male,United States,No,Yes,Sometimes,No,No,More than 1000,Yes,Yes,Yes,No,No,Yes,Don't know,Maybe,No,Some of them,No,No,Maybe,Don't know,No
29,Female,United Kingdom,No,Yes,Often,No,No,More than 1000,No,Yes,Yes,No,No,Don't know,Don't know,Maybe,No,Some of them,No,No,Yes,No,Yes
26,Female,Canada,Yes,Yes,Sometimes,No,No,100-500,Yes,Yes,Not sure,No,No,Yes,Don't know,Maybe,No,Some of them,No,No,Maybe,Don't know,No
33,Male,Italy,Yes,Yes,Sometimes,No,No,More than 1000,Yes,No,Not sure,No,No,Don't know,Somewhat easy,No,No,Some of them,Yes,No,No,Don't know,No
28,Male,Brazil,Yes,No,Sometimes,No,No,100-500,Yes,No,No,No,No,Don't know,Somewhat easy,No,No,Some of them,Some of them,No,No,Don't know,Yes
41,Male,United States,No,Yes,Often,Yes,Yes,More than 1000,No,No,Yes,Yes,Yes,Yes,Very difficult,No,No,Some of them,Some of them,No,No,Yes,Yes
39,Male,United Kingdom,Yes,Yes,Sometimes,Yes,Yes,More than 1000,Yes,No,Yes,Yes,Yes,Yes,Somewhat difficult,No,No,Yes,Yes,No,Maybe,Yes,Yes
26,Female,United States,Yes,Yes,Sometimes,No,No,More than 1000,Yes,Yes,Yes,No,No,Don't know,Don't know,No,No,Some of them,Yes,No,Maybe,No,Yes
23,Female,United States,Yes,No,Sometimes,No,No,26-100,No,No,No,No,No,Don't know,Somewhat difficult,Yes,No,No,Some of them,No,Maybe,No,No
35,Male,Switzerland,Yes,Yes,Often,No,No,More than 1000,Yes,Don't know,Not sure,No,No,Yes,Very easy,No,No,Some of them,Some of them,No,Maybe,No,No
36,Male,United States,No,No,Never,No,Yes,More than 1000,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Very easy,No,No,Some of them,Some of them,No,No,Don't know,No
42,Male,United States,No,No,Rarely,No,No,More than 1000,No,Don't know,No,No,Don't know,Don't know,Don't know,Maybe,No,Some of them,No,No,Maybe,No,No
39,Male,United States,Yes,Yes,Sometimes,No,No,500-1000,Yes,Yes,Yes,No,Don't know,Yes,Very easy,No,No,Some of them,Yes,No,No,Yes,No
27,Male,United States,No,No,Never,No,No,More than 1000,Yes,Don't know,No,No,Don't know,Don't know,Don't know,Maybe,No,Some of them,Yes,Maybe,Maybe,Don't know,No
33,Male,United States,No,No,Never,Yes,Yes,More than 1000,Yes,Don't know,No,No,No,No,Very easy,Maybe,No,Some of them,Yes,No,Maybe,Yes,No
31,Male,Canada,Yes,Yes,Often,No,No,More than 1000,Yes,Yes,Not sure,Don't know,Don't know,Don't know,Don't know,Maybe,No,Some of them,No,No,Maybe,Don't know,No
28,Female,United States,No,Yes,Rarely,No,No,More than 1000,Yes,Yes,Yes,Don't know,Yes,Yes,Very easy,No,No,Some of them,Some of them,No,Yes,Don't know,No
29,Female,United States,No,Yes,Often,No,Yes,More than 1000,No,Yes,No,No,No,Don't know,Somewhat easy,No,No,Some of them,Yes,Maybe,Maybe,Don't know,No
27,Male,United States,No,Yes,Sometimes,No,No,100-500,Yes,Don't know,Not sure,No,No,Yes,Very difficult,Maybe,No,Some of them,No,No,Maybe,No,No
44,Male,United States,No,No,Never,Yes,Yes,More than 1000,Yes,Don't know,No,No,No,Yes,Somewhat difficult,No,No,No,No,No,No,Don't know,No
25,Male,United States,No,Yes,Often,No,Yes,More than 1000,Yes,Don't know,No,No,No,Don't know,Somewhat easy,Maybe,No,Some of them,No,No,Maybe,Don't know,No
24,Male,Germany,Yes,Yes,Sometimes,No,No,More than 1000,Yes,No,No,No,No,Don't know,Somewhat easy,Maybe,No,Yes,Yes,No,No,Don't know,No
25,Male,South Africa,Yes,Yes,Often,No,No,More than 1000,No,Don't know,No,No,No,Yes,Don't know,No,No,Some of them,Yes,No,Maybe,No,Yes
34,Male,United States,No,No,Never,No,Yes,More than 1000,Yes,Yes,Not sure,Don't know,Don't know,Don't know,Somewhat easy,Maybe,Maybe,No,Some of them,No,Maybe,Don't know,No
26,Male,United States,No,No,Never,No,No,More than 1000,No,Yes,Yes,No,Don't know,Don't know,Somewhat difficult,Maybe,No,No,Yes,No,No,Don't know,No
48,Male,United States,No,No,Never,No,No,26-100,No,Yes,Yes,Yes,Yes,Yes,Don't know,Maybe,No,Some of them,Yes,No,Maybe,Don't know,No
34,Male,Greece,No,No,NA,No,Yes,26-100,Yes,No,No,No,No,Don't know,Very difficult,Yes,Maybe,Some of them,No,No,Maybe,No,No
39,Female,United States,No,Yes,Sometimes,No,Yes,More than 1000,Yes,No,No,No,No,Don't know,Don't know,Maybe,Maybe,Some of them,Some of them,No,Maybe,No,No
43,Male,United States,No,No,Sometimes,No,Yes,More than 1000,Yes,Yes,Not sure,No,Yes,Don't know,Don't know,Maybe,No,No,No,No,No,Don't know,No
41,Male,United States,No,No,Rarely,No,No,More than 1000,Yes,Yes,Yes,Yes,Yes,Don't know,Don't know,Maybe,Maybe,Some of them,No,No,No,Yes,Yes
25,Male,United States,No,No,Never,No,No,More than 1000,No,Don't know,No,No,No,Don't know,Don't know,No,No,Some of them,Yes,No,No,Don't know,No
31,Male,United States,No,Yes,Sometimes,No,No,100-500,Yes,Yes,Yes,No,No,Don't know,Somewhat easy,Maybe,No,Some of them,No,No,Maybe,No,No
40,Male,United States,Yes,Yes,Sometimes,No,No,More than 1000,Yes,Yes,Yes,Yes,Yes,Yes,Don't know,Yes,Yes,No,No,No,Maybe,No,Yes
43,Male,United States,Yes,Yes,Sometimes,Yes,Yes,More than 1000,Yes,Yes,Not sure,No,Don't know,Don't know,Don't know,Maybe,Maybe,Some of them,Some of them,No,Maybe,Don't know,No
27,Female,United States,Yes,Yes,Often,No,No,More than 1000,Yes,Yes,Yes,Yes,Yes,Yes,Very difficult,Maybe,No,Yes,Some of them,No,Maybe,No,Yes
37,Female,United States,Yes,Yes,Sometimes,No,Yes,26-100,Yes,Yes,Yes,No,Don't know,Don't know,Don't know,Yes,Maybe,No,No,No,Maybe,Don't know,No
32,Male,Netherlands,No,Yes,Sometimes,Yes,No,More than 1000,Yes,No,No,No,No,Yes,Very difficult,Maybe,No,Some of them,Yes,No,Maybe,No,No
25,Male,United States,Yes,Yes,Often,No,No,More than 1000,Yes,No,Yes,No,No,Yes,Very easy,Maybe,No,Yes,Yes,No,Maybe,No,No
29,Male,Netherlands,Yes,Yes,Often,No,No,More than 1000,Yes,Don't know,Not sure,Don't know,Yes,Don't know,Very difficult,No,Maybe,Yes,Yes,Maybe,No,Yes,No
30,Female,United States,Yes,Yes,Often,No,No,More than 1000,No,Yes,No,No,No,Don't know,Somewhat difficult,Yes,No,No,No,No,Maybe,No,No
34,Female,Canada,Yes,Yes,Often,No,No,26-100,No,Don't know,No,Yes,Don't know,Don't know,Somewhat easy,No,No,Some of them,Some of them,No,No,Yes,No
32,Male,United Kingdom,Yes,Yes,Sometimes,No,No,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Maybe,Maybe,Some of them,Some of them,No,Maybe,No,No
37,Male,Germany,No,No,NA,No,No,More than 1000,Yes,Don't know,No,No,No,Yes,Very easy,No,No,Yes,Yes,Maybe,Maybe,Yes,No
41,Male,Germany,No,Yes,Sometimes,No,No,More than 1000,Yes,Don't know,No,No,No,Don't know,Somewhat difficult,No,No,Yes,Yes,No,No,Yes,No
38,Male,United States,Yes,No,Never,No,No,More than 1000,No,Yes,Not sure,Yes,Yes,Don't know,Don't know,Yes,Maybe,Some of them,No,No,No,No,No
32,Male,United States,No,Yes,Sometimes,No,No,26-100,Yes,Yes,Yes,Yes,Don't know,Yes,Don't know,No,No,Some of them,Yes,No,Maybe,Don't know,No
28,Female,United States,Yes,Yes,Sometimes,No,No,100-500,Yes,Yes,Yes,Don't know,Don't know,Don't know,Don't know,Maybe,No,Some of them,Some of them,No,No,Yes,No
43,Male,United States,Yes,No,Never,No,No,100-500,No,Yes,Yes,No,Don't know,Don't know,Somewhat easy,Maybe,No,Some of them,Some of them,No,Maybe,No,No
32,Male,United States,Yes,Yes,Often,No,No,100-500,Yes,No,Yes,No,No,Don't know,Very difficult,Yes,No,Yes,Yes,No,Yes,No,No
25,Male,United States,No,Yes,Sometimes,No,No,More than 1000,Yes,Yes,Yes,Yes,Don't know,Yes,Don't know,Yes,No,No,No,No,No,Yes,No
37,Male,United States,No,Yes,Sometimes,No,No,100-500,Yes,Yes,No,No,Yes,Yes,Very easy,No,No,No,Yes,No,No,Yes,No
36,Male,United States,No,Yes,Sometimes,Yes,No,More than 1000,No,No,Yes,No,No,No,Very difficult,No,No,No,No,No,No,No,Yes
24,Male,United States,Yes,Yes,Rarely,No,Yes,More than 1000,Yes,Don't know,No,No,No,Don't know,Very easy,No,No,Yes,Yes,Maybe,Yes,Yes,No
40,Male,United States,Yes,Yes,Sometimes,No,No,More than 1000,Yes,Yes,Not sure,Yes,Don't know,Don't know,Somewhat difficult,Maybe,No,Some of them,Some of them,No,Maybe,Don't know,Yes
29,Male,United States,No,No,NA,No,No,More than 1000,No,Don't know,Not sure,Yes,Don't know,Yes,Somewhat easy,No,No,Some of them,Yes,No,Maybe,Yes,No
43,Male,United States,No,No,Never,No,No,500-1000,Yes,Don't know,No,No,Don't know,Don't know,Don't know,No,No,Yes,Some of them,No,No,Yes,No
29,Male,United States,No,No,NA,No,Yes,More than 1000,Yes,Yes,Not sure,No,Yes,Don't know,Don't know,Maybe,No,Some of them,Yes,Maybe,Yes,Don't know,No
26,Male,United States,Yes,No,Sometimes,No,No,100-500,Yes,Don't know,Not sure,No,No,Don't know,Don't know,Maybe,No,Some of them,No,No,Maybe,Don't know,No
33,Female,Canada,Yes,Yes,Often,Yes,Yes,More than 1000,Yes,No,Yes,No,No,No,Very difficult,Yes,Yes,No,No,No,Maybe,No,Yes
35,Female,United States,Yes,No,Sometimes,No,Yes,More than 1000,Yes,Don't know,No,No,No,Don't know,Somewhat easy,No,No,Yes,Some of them,No,No,Yes,No
45,Male,United States,No,No,Never,No,Yes,More than 1000,Yes,Yes,No,No,No,Don't know,Don't know,Yes,Maybe,Some of them,No,No,Maybe,Don't know,No
25,Male,United States,No,Yes,Rarely,No,Yes,More than 1000,Yes,No,Yes,No,Don't know,Don't know,Somewhat easy,Maybe,No,No,Some of them,No,Maybe,Don't know,No
50,Male,France,No,Yes,Sometimes,Yes,Yes,26-100,Yes,No,No,No,No,Don't know,Don't know,Maybe,Maybe,Some of them,Yes,No,No,Don't know,No
26,Male,Australia,Yes,Yes,Rarely,No,No,26-100,Yes,No,No,Don't know,Don't know,Don't know,Very easy,No,No,Yes,Yes,Maybe,Yes,Yes,No
33,Female,United States,No,Yes,Often,No,No,More than 1000,Yes,Yes,Yes,Don't know,Don't know,Don't know,Don't know,Yes,No,No,No,No,Maybe,Don't know,No
30,Male,India,No,No,Often,No,No,More than 1000,Yes,No,No,No,No,No,Very easy,Maybe,Maybe,Some of them,Some of them,Maybe,Maybe,Don't know,No
33,Male,Croatia,Yes,Yes,Sometimes,No,Yes,More than 1000,Yes,Yes,Yes,No,Don't know,Yes,Very easy,No,No,Some of them,Yes,Maybe,Maybe,Yes,No
29,Male,France,No,Yes,Often,No,No,More than 1000,Yes,Yes,No,No,No,Yes,Somewhat easy,Maybe,Maybe,Yes,Some of them,No,Yes,No,No
37,Male,Germany,No,No,NA,No,Yes,More than 1000,Yes,No,Not sure,No,No,Don't know,Don't know,Maybe,No,Some of them,No,Maybe,Yes,Don't know,No
25,Male,United States,Yes,Yes,Sometimes,No,Yes,More than 1000,Yes,Don't know,No,Don't know,Don't know,Don't know,Very easy,No,No,Yes,Yes,Maybe,Yes,Don't know,No
40,Male,United States,No,No,NA,No,No,More than 1000,No,Yes,Not sure,Don't know,Don't know,Don't know,Somewhat easy,Maybe,No,Some of them,Some of them,No,Maybe,Don't know,No
24,Male,Canada,No,No,Sometimes,No,No,26-100,Yes,Yes,Yes,No,No,Yes,Don't know,Maybe,No,No,No,No,Maybe,Don't know,Yes
40,Male,United Kingdom,No,Yes,Never,No,No,100-500,Yes,Don't know,Not sure,No,Don't know,Don't know,Very easy,Maybe,No,Yes,Some of them,No,Maybe,Don't know,No
46,Male,United States,Yes,Yes,Sometimes,No,No,More than 1000,Yes,Don't know,Yes,No,Don't know,Don't know,Don't know,Yes,Maybe,No,Some of them,No,Maybe,Don't know,No
38,Male,United States,Yes,Yes,Rarely,No,No,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Yes,No,No,Yes,No,Yes,Don't know,No
34,Male,United States,No,No,Never,No,Yes,More than 1000,Yes,No,Yes,No,No,Don't know,Don't know,Yes,Yes,No,No,No,No,Don't know,No
32,Male,United Kingdom,No,Yes,Rarely,Yes,No,More than 1000,Yes,No,Yes,Yes,Yes,Yes,Very easy,No,No,Some of them,Yes,No,Yes,No,Yes
44,Male,United Kingdom,No,Yes,Sometimes,No,No,More than 1000,No,No,No,No,Yes,Don't know,Don't know,Maybe,No,Some of them,Some of them,No,No,No,No
33,Female,United Kingdom,No,Yes,Never,No,No,100-500,Yes,Don't know,Not sure,No,Don't know,Don't know,Very easy,Maybe,No,Some of them,Some of them,No,Maybe,No,No
45,Female,United States,No,Yes,Rarely,No,No,26-100,No,Don't know,No,Don't know,Don't know,Don't know,Don't know,No,No,Some of them,Some of them,No,Maybe,Don't know,No
35,Male,United States,No,No,NA,No,No,More than 1000,Yes,Don't know,Not sure,Don't know,Don't know,Yes,Don't know,No,No,No,No,No,No,Yes,No
26,Male,Germany,Yes,Yes,Often,Yes,No,More than 1000,Yes,No,No,No,No,Don't know,Don't know,Maybe,No,Yes,Yes,Maybe,Yes,No,Yes
20,Female,United States,No,Yes,Sometimes,No,Yes,26-100,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,No,No,Some of them,Some of them,Maybe,Maybe,Don't know,No
37,Male,Netherlands,Yes,No,Sometimes,No,No,More than 1000,Yes,No,No,No,No,Yes,Somewhat easy,Maybe,No,Some of them,Yes,No,Maybe,Yes,No
28,Male,United States,No,No,NA,No,No,More than 1000,No,Yes,No,No,No,Yes,Somewhat easy,Maybe,No,No,No,No,Yes,No,No
42,Female,United States,Yes,Yes,Sometimes,No,No,26-100,No,Yes,Yes,No,No,Don't know,Don't know,Yes,No,Some of them,Some of them,No,Yes,No,No
32,Male,United Kingdom,No,No,NA,No,No,26-100,Yes,No,No,No,No,Don't know,Don't know,Maybe,No,No,No,No,No,Don't know,Yes
36,Female,United States,Yes,Yes,Rarely,No,Yes,More than 1000,Yes,Yes,Yes,No,No,Yes,Somewhat easy,Maybe,Maybe,Some of them,No,No,No,Don't know,No
27,Male,New Zealand,No,No,Rarely,No,No,26-100,Yes,No,Yes,No,Yes,No,Somewhat difficult,Yes,No,No,No,No,Maybe,No,Yes
27,Male,New Zealand,No,No,Rarely,No,No,26-100,Yes,No,Yes,No,Yes,No,Somewhat difficult,Yes,No,No,No,No,Maybe,No,Yes
27,Male,United Kingdom,No,Yes,Sometimes,No,No,More than 1000,No,No,No,No,No,Yes,Somewhat easy,Maybe,No,Yes,Yes,Maybe,Maybe,No,No
25,Male,United Kingdom,Yes,Yes,Sometimes,No,Yes,26-100,Yes,No,No,No,No,Yes,Very easy,No,No,Some of them,Yes,No,Maybe,Yes,No
41,Male,United Kingdom,Yes,No,NA,No,No,More than 1000,Yes,No,No,No,No,Don't know,Somewhat difficult,Maybe,Maybe,Some of them,Some of them,Maybe,Maybe,Don't know,No
23,Male,Germany,Yes,Yes,Sometimes,No,No,More than 1000,Yes,Don't know,Not sure,No,No,Don't know,Somewhat easy,Maybe,No,No,No,No,No,Don't know,No
21,Male,United Kingdom,No,Yes,Sometimes,No,No,More than 1000,No,Don't know,No,No,Don't know,Don't know,Don't know,Maybe,No,Some of them,No,No,No,Don't know,No
26,Male,Moldova,No,Yes,Often,No,No,26-100,Yes,No,Yes,No,No,Yes,Very difficult,No,No,Yes,Yes,Yes,Yes,Don't know,No
29,Male,Sweden,No,No,Rarely,No,No,More than 1000,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,Maybe,Maybe,No,No,No,Yes,Don't know,Yes
28,Male,Belgium,No,No,Sometimes,No,No,More than 1000,No,No,No,No,No,Don't know,Somewhat easy,Yes,Maybe,No,No,No,No,Don't know,Yes
27,Female,United Kingdom,Yes,No,NA,No,No,More than 1000,No,No,Yes,No,No,Yes,Don't know,Maybe,No,No,No,No,Yes,Yes,No
23,Male,Israel,No,No,Never,No,No,More than 1000,No,No,Yes,Yes,Yes,Yes,Somewhat difficult,No,No,Yes,Yes,No,Yes,Yes,No
26,Female,United States,Yes,No,Sometimes,No,Yes,26-100,Yes,Don't know,No,No,No,Don't know,Don't know,Maybe,No,No,No,No,No,Don't know,No
38,Male,United Kingdom,Yes,Yes,Sometimes,No,No,More than 1000,Yes,No,Not sure,Don't know,Don't know,Don't know,Very easy,No,No,Some of them,Yes,Maybe,Yes,Don't know,No
39,Male,United Kingdom,Yes,Yes,Sometimes,No,No,More than 1000,No,No,No,No,No,Yes,Very easy,Maybe,Maybe,Some of them,Yes,Maybe,Maybe,Yes,No
35,Male,United States,Yes,Yes,Often,No,No,More than 1000,No,Yes,Yes,No,Yes,Don't know,Somewhat easy,Yes,No,No,Some of them,No,Yes,Don't know,No
32,Male,United States,No,No,Rarely,No,No,More than 1000,Yes,Yes,Not sure,No,Don't know,Don't know,Don't know,Maybe,No,No,Some of them,No,Maybe,Don't know,No
32,Male,United States,No,Yes,Sometimes,No,No,More than 1000,Yes,Yes,Yes,Yes,Yes,Yes,Somewhat difficult,Maybe,Maybe,Some of them,Some of them,No,No,Don't know,Yes
26,Male,United Kingdom,No,No,Never,No,No,More than 1000,Yes,No,No,No,No,Don't know,Don't know,Yes,Maybe,Some of them,No,No,Maybe,Don't know,No
38,Male,Canada,Yes,Yes,Rarely,No,No,100-500,Yes,Don't know,Not sure,No,Don't know,Don't know,Don't know,No,No,Yes,Yes,No,Maybe,No,No
34,Female,United Kingdom,Yes,No,Rarely,No,No,26-100,No,Yes,Yes,Yes,Yes,Yes,Very easy,No,No,Some of them,Yes,Maybe,Maybe,Yes,No
39,Male,United States,Yes,Yes,Often,No,No,26-100,No,Don't know,Not sure,No,No,Don't know,Somewhat easy,Yes,No,Some of them,Some of them,No,Maybe,Don't know,No
32,Male,Canada,No,No,Never,Yes,Yes,More than 1000,Yes,Don't know,Not sure,No,No,Don't know,Very easy,No,No,Yes,Yes,Maybe,Maybe,Yes,No
37,Male,Netherlands,No,No,Never,Yes,Yes,More than 1000,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Very easy,Yes,Yes,Some of them,Some of them,No,No,Don't know,No
31,Male,United Kingdom,Yes,Yes,Never,No,No,More than 1000,Yes,Don't know,Not sure,No,Don't know,Don't know,Somewhat easy,No,No,Some of them,Some of them,No,No,Don't know,No
30,Male,United States,Yes,Yes,Rarely,No,No,More than 1000,Yes,No,Yes,No,No,Don't know,Don't know,No,No,No,No,No,No,Don't know,No
51,Male,Singapore,No,No,Never,No,Yes,More than 1000,Yes,Don't know,No,No,Don't know,Don't know,Don't know,Yes,No,No,No,No,No,No,No
29,Male,United States,No,Yes,Sometimes,No,No,26-100,Yes,Yes,Yes,No,No,Don't know,Don't know,Yes,No,Some of them,Some of them,No,Maybe,Don't know,No
31,Male,United Kingdom,No,No,Never,No,No,100-500,Yes,Yes,No,No,Yes,Don't know,Don't know,Maybe,Yes,Some of them,No,No,No,Yes,No
31,Male,India,No,No,NA,No,No,26-100,Yes,Don't know,Not sure,No,No,Don't know,Don't know,Yes,Yes,No,No,No,No,Don't know,No
26,Male,United States,Yes,Yes,Sometimes,No,Yes,More than 1000,Yes,Don't know,No,No,Don't know,Don't know,Somewhat easy,Maybe,No,Some of them,Some of them,Maybe,Maybe,Don't know,No
46,Female,United States,No,Yes,Often,No,Yes,100-500,No,Yes,Yes,No,No,Yes,Don't know,Maybe,No,Some of them,Some of them,No,Maybe,No,No
32,Male,United States,Yes,No,Sometimes,No,No,More than 1000,Yes,Yes,No,Yes,Don't know,Don't know,Don't know,Maybe,No,Yes,Yes,No,No,Don't know,No
29,Male,United States,Yes,Yes,Sometimes,No,No,26-100,No,Yes,Yes,Yes,Yes,Don't know,Don't know,Maybe,No,Some of them,No,No,Maybe,Don't know,No
34,Male,Poland,No,No,Never,No,Yes,More than 1000,Yes,Don't know,Not sure,No,No,Don't know,Don't know,Maybe,No,Some of them,Some of them,No,Yes,Don't know,No
26,Male,Colombia,No,No,Often,No,No,More than 1000,Yes,No,No,No,No,No,Very difficult,Yes,No,No,No,No,Maybe,Yes,No
32,Female,United States,No,Yes,Sometimes,No,No,More than 1000,Yes,Yes,Yes,No,Don't know,Don't know,Don't know,Maybe,No,Some of them,No,No,No,No,No
29,Male,United States,No,No,NA,No,No,More than 1000,Yes,Don't know,Not sure,No,No,Don't know,Don't know,Maybe,No,Some of them,Yes,Maybe,Yes,No,No
30,Male,United States,No,No,NA,No,No,More than 1000,No,Yes,No,Yes,Yes,Don't know,Don't know,Yes,Maybe,No,No,No,No,Don't know,No
40,Female,United States,Yes,Yes,Sometimes,No,No,26-100,Yes,Yes,Yes,No,Yes,Yes,Somewhat easy,No,No,Yes,Yes,No,Maybe,Yes,Yes
23,Male,United Kingdom,No,Yes,Sometimes,No,No,More than 1000,Yes,No,No,No,No,Don't know,Very difficult,Maybe,No,Yes,Yes,Yes,Yes,No,Yes
20,Male,Georgia,No,No,Rarely,No,No,26-100,No,No,No,No,No,Don't know,Very difficult,Yes,Yes,Some of them,No,No,Maybe,No,No
38,Male,United States,Yes,No,NA,No,No,More than 1000,Yes,Don't know,No,No,No,Don't know,Somewhat difficult,No,No,Some of them,Yes,No,No,Don't know,Yes
26,Female,United States,Yes,Yes,Rarely,No,No,100-500,Yes,Yes,No,No,No,Don't know,Don't know,Maybe,Maybe,No,No,No,Maybe,No,No
29,Male,United States,No,No,Never,No,No,26-100,Yes,No,No,No,Don't know,Don't know,Don't know,No,No,Some of them,Yes,No,Yes,No,Yes
40,Male,China,No,No,Sometimes,Yes,Yes,More than 1000,Yes,No,Yes,No,No,Don't know,Somewhat easy,No,No,Some of them,Some of them,Maybe,Maybe,Don't know,No
25,Female,Bulgaria,No,Yes,Sometimes,No,Yes,26-100,Yes,No,No,No,No,Don't know,Don't know,Maybe,Maybe,Yes,Some of them,Maybe,No,No,No
32,Female,United States,No,Yes,Sometimes,No,No,26-100,Yes,Yes,Yes,No,No,Yes,Don't know,Maybe,Maybe,Some of them,No,No,No,No,No
38,Male,United States,Yes,Yes,Sometimes,No,No,More than 1000,No,Yes,Yes,Yes,Yes,Yes,Don't know,Maybe,No,Some of them,No,No,Maybe,No,Yes
72,Female,United States,Yes,Yes,Never,No,Yes,500-1000,No,Yes,Not sure,Don't know,Yes,Don't know,Somewhat easy,Maybe,Maybe,Some of them,Yes,No,No,Don't know,Yes
35,Female,United States,Yes,Yes,Sometimes,No,Yes,More than 1000,Yes,No,No,No,No,Yes,Don't know,Maybe,Maybe,Some of them,Some of them,No,No,Yes,No
28,Female,United States,No,Yes,Often,No,No,More than 1000,Yes,No,Yes,No,No,Don't know,Very difficult,Yes,Maybe,Some of them,Some of them,No,No,Don't know,No
27,Female,United States,No,No,Never,No,No,100-500,No,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,No,No,Some of them,Yes,No,No,Yes,No
56,Female,United States,No,No,Rarely,Yes,Yes,More than 1000,Yes,Don't know,Not sure,Don't know,Don't know,Don't know,Don't know,Maybe,Maybe,No,No,No,No,Don't know,No
38,Male,United States,Yes,Yes,Sometimes,No,Yes,26-100,Yes,Yes,No,No,No,Don't know,Don't know,Maybe,No,Some of them,Some of them,No,No,Don't know,No
31,Female,Belgium,No,No,NA,No,No,26-100,Yes,Don't know,Not sure,No,No,Yes,Very easy,Maybe,No,Some of them,Some of them,No,No,Don't know,No
40,Male,United States,Yes,Yes,Sometimes,No,No,More than 1000,Yes,Yes,Yes,No,No,Yes,Don't know,Maybe,No,Some of them,No,No,No,Yes,No
44,Male,United States,Yes,Yes,Sometimes,No,No,100-500,Yes,Yes,Yes,No,Yes,Yes,Don't know,Maybe,No,Some of them,Some of them,No,No,Don't know,No
34,Male,Canada,Yes,No,Sometimes,No,No,More than 1000,Yes,Yes,Not sure,Yes,Yes,Yes,Don't know,Maybe,No,No,No,No,Maybe,Don't know,No
37,Male,United Kingdom,No,No,Never,No,Yes,26-100,Yes,Don't know,No,No,No,Don't know,Somewhat easy,No,No,Some of them,Yes,No,Yes,Don't know,No
38,Male,Italy,No,No,Never,No,No,26-100,Yes,Don't know,Not sure,Don't know,Don't know,Yes,Don't know,No,No,Some of them,Yes,Yes,Maybe,No,No
27,Male,Germany,No,No,NA,No,No,26-100,Yes,Don't know,Not sure,No,No,Don't know,Don't know,No,No,Some of them,Yes,Yes,Yes,Don't know,No
34,Female,Ireland,No,Yes,Sometimes,No,No,500-1000,No,Yes,Yes,Yes,No,Yes,Don't know,Yes,Yes,Some of them,Some of them,No,No,Yes,No
35,Female,Ireland,No,No,Rarely,No,No,More than 1000,Yes,Don't know,No,No,No,No,Don't know,Maybe,No,Some of them,No,No,Maybe,No,No
34,Male,Ireland,No,Yes,Often,No,No,More than 1000,Yes,No,No,No,No,Don't know,Somewhat difficult,Yes,Maybe,Some of them,Yes,No,Maybe,No,No
